Servidor_IP,Pais,ISP,Modo_Servidor,Version,Online,Max,Muestra,Premium_Muestra,NoPremium_Muestra,Nuevos_Jugadores,Icono
realfiction.live,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,1000,0,0,0,0,realfiction.live.png
f13mc.com,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,500,3,3,0,3,f13mc.com.png
nordics.world,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,20,0,0,0,0,nordics.world.png
creative.minecraftcloud.org,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,100,0,0,0,0,
anarchy.heartbeat.systems,Unknown,Unknown,DESCONOCIDO,Paper 1.21.1,0,25,0,0,0,0,anarchy.heartbeat.systems.png
nexly.network,Unknown,Unknown,PREMIUM,Velocity 1.7.2-1.21.10,0,10000,0,0,0,0,nexly.network.png
play.republicmc.nl:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.9,0,1000,0,0,0,0,play.republicmc.nl_25565.png
minecrafty.ca,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,99,0,0,0,0,
play5.16bitmc.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,750,0,0,0,0,play5.16bitmc.net.png
carpetgens.com,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,500,0,0,0,0,carpetgens.com.png
play.ethercraft.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,69,0,0,0,0,play.ethercraft.net.png
mc.blocks2die.com,Unknown,Unknown,DESCONOCIDO,Paper 1.19.4,0,20,0,0,0,0,mc.blocks2die.com.png
play.luminositymc.com,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,24,0,0,0,0,play.luminositymc.com.png
swacrew.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.7,0,100,4,4,0,4,swacrew.net.png
play.cenations.my.id:19132,Unknown,Unknown,ERROR,Velocity 1.7.2-1.21.8,0,69,0,0,0,0,
node14.consulhosting.net:24013,Unknown,Unknown,DESCONOCIDO,§f§eConnect §a>§b>§c>                                                  §a§lJOIN! §r§6§l[§r§c§l0§r§7/§c§l250§r§6§l],0,250,12,0,0,0,node14.consulhosting.net_24013.png
mc.avatarstories.net,Unknown,Unknown,DESCONOCIDO,1.21.4,0,100,0,0,0,0,
redwins.com.br,Unknown,Unknown,NO-PREMIUM,XCord 1.7.x - 1.21.x,0,5000,0,0,0,0,redwins.com.br.png
ArcticFantasies.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.4,0,100,0,0,0,0,
play.ecomc.us:25565,Unknown,Unknown,DESCONOCIDO,Spigot 1.20.1,0,88,0,0,0,0,play.ecomc.us_25565.png
minecraft.mystic-celduin.de,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,100,3,3,0,3,minecraft.mystic-celduin.de.png
rangerpost.org,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,60,2,0,0,0,rangerpost.org.png
seraphim.apexmc.co,Unknown,Unknown,DESCONOCIDO,1.21.1,0,9999,0,0,0,0,seraphim.apexmc.co.png
play.bidikworld.com,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,500,0,0,0,0,play.bidikworld.com.png
ae.ggs.onl,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,50,0,0,0,0,ae.ggs.onl.png
play.engineeringcat.com,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,200,0,0,0,0,play.engineeringcat.com.png
thefloating.city,Unknown,Unknown,DESCONOCIDO,Paper 1.20.4,0,16,0,0,0,0,thefloating.city.png
play.cnmc.us,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.1,0,69,0,0,0,0,play.cnmc.us.png
mc.splatworlds.net:25565,Unknown,Unknown,DESCONOCIDO,1.20.1,0,20,0,0,0,0,mc.splatworlds.net_25565.png
prom2.playcdu.co,Unknown,Unknown,ERROR,Offline,0,0,0,0,0,0,prom2.playcdu.co.png
play.luxiousnetwork.com:25565,Unknown,Unknown,PREMIUM,Luxious Network 1.21-1.21.10,0,2025,2,2,0,2,play.luxiousnetwork.com_25565.png
play.fivemc.ro,Unknown,Unknown,DESCONOCIDO,§8⚠,0,200,0,0,0,0,play.fivemc.ro.png
fmc.playcdu.co,Unknown,Unknown,DESCONOCIDO,1.21.1,0,40,0,0,0,0,fmc.playcdu.co.png
play.hazecraft.net:25565,Unknown,Unknown,DESCONOCIDO,1.20.1,0,20,0,0,0,0,
play.cavitecraft.com,Unknown,Unknown,DESCONOCIDO,Paper 1.21,0,20,0,0,0,0,play.cavitecraft.com.png
smplol.com,Unknown,Unknown,DESCONOCIDO,1.21.8,0,25,0,0,0,0,smplol.com.png
modded.boomcraft.dk,Unknown,Unknown,DESCONOCIDO,1.12.2,0,20,0,0,0,0,
gemcraftplay.net,Unknown,Unknown,DESCONOCIDO,§c§l1.17 - 1.21,0,64,0,0,0,0,gemcraftplay.net.png
play.skytirmy.fr:25565,Unknown,Unknown,PREMIUM,BungeeCord 1.8.x-1.21.x,0,-1,0,0,0,0,play.skytirmy.fr_25565.png
aetheria.cc,Unknown,Unknown,PREMIUM,Aetheria 1.21.8,0,127,0,0,0,0,
desertsky.jogar.io,Unknown,Unknown,NO-PREMIUM,Paper 1.20.6,0,100,0,0,0,0,
play.mctown.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.4,0,100,0,0,0,0,play.mctown.net.png
mc.pesue.fi,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,2025,0,0,0,0,mc.pesue.fi.png
jogar.capybaracraft.com.br,Unknown,Unknown,NO-PREMIUM,Purpur 1.21.4,0,69,0,0,0,0,jogar.capybaracraft.com.br.png
51.161.204.171,Unknown,Unknown,DESCONOCIDO,1.20.1,0,20,0,0,0,0,51.161.204.171.png
play.thefridge.uk,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,1000,0,0,0,0,play.thefridge.uk.png
forsaken.tvpmc.co.za,Unknown,Unknown,PREMIUM,BungeeCord 1.8.x-1.21.x,0,1000,0,0,0,0,forsaken.tvpmc.co.za.png
mc.globalitalynetwork.it:25565,Unknown,Unknown,PREMIUM,§4Manutenzione,0,150,0,0,0,0,mc.globalitalynetwork.it_25565.png
Landsheimen.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,100,0,0,0,0,Landsheimen.net.png
vanilla.rip,Unknown,Unknown,DESCONOCIDO,1.21.10,0,50,0,0,0,0,vanilla.rip.png
Play.elitestarmc.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.4,0,200,3,3,0,3,Play.elitestarmc.net.png
socialmc.thewitchyhouse.com:25565,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,20,0,0,0,0,socialmc.thewitchyhouse.com_25565.png
mmp.zephyreum.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.1,0,256,4,4,0,4,mmp.zephyreum.net.png
maturecraft.net,Unknown,Unknown,DESCONOCIDO,Paper 1.20.1,0,100,0,0,0,0,maturecraft.net.png
play.mysteryslayers.com:19132,Unknown,Unknown,DESCONOCIDO,§4Maintenance,0,2025,2,0,0,0,play.mysteryslayers.com_19132.png
raidlands.org,Unknown,Unknown,NO-PREMIUM,Velocity 1.7.2-1.21.10,0,70,0,0,0,0,raidlands.org.png
spiritmc.xyz,Unknown,Unknown,DESCONOCIDO,Paper 1.21,0,20,0,0,0,0,
minecraftworlds.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,200,0,0,0,0,minecraftworlds.net.png
play.favblockia.net:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,50,1,0,0,0,play.favblockia.net_25565.png
play.nottorium.network,Unknown,Unknown,DESCONOCIDO,FlameCord 1.7.x-1.21.x,0,2024,0,0,0,0,play.nottorium.network.png
mp.play.zombiecraft.net,Unknown,Unknown,DESCONOCIDO,Spigot 1.21.3,0,30,0,0,0,0,mp.play.zombiecraft.net.png
play.kayesmc.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.1,0,149,0,0,0,0,play.kayesmc.net.png
darkhavenau.apexmc.co,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,70,0,0,0,0,darkhavenau.apexmc.co.png
lixao.ddns.net,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,50,0,0,0,0,lixao.ddns.net.png
play.minecomplex.net:25565,Unknown,Unknown,ERROR,Offline,0,0,0,0,0,0,play.minecomplex.net_25565.png
odys.hu,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.7,0,150,0,0,0,0,odys.hu.png
moonbat.ddns.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,500,0,0,0,0,moonbat.ddns.net.png
sg-m1.vproxy.cloud:20006,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,10,0,0,0,0,sg-m1.vproxy.cloud_20006.png
play.casualcrafters.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.3,0,50,2,0,0,0,play.casualcrafters.net.png
thecreatureverse.modded.fun,Unknown,Unknown,DESCONOCIDO,forge arclight/Trials 1.20.1,0,100,0,0,0,0,
play.wizardmc.co,Unknown,Unknown,PREMIUM,BungeeCord 1.8.x-1.21.x,0,200,0,0,0,0,play.wizardmc.co.png
pilzbros.com,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,500,3,3,0,3,pilzbros.com.png
dragonmc.uz,Unknown,Unknown,NO-PREMIUM,NullCordX 1.16.x-1.21.x,0,2025,3,0,0,0,dragonmc.uz.png
gladossmp.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,50,0,0,0,0,gladossmp.net.png
mp.norsksurvival.no,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.7,0,150,0,0,0,0,mp.norsksurvival.no.png
eternalwasteland.com:25565,Unknown,Unknown,DESCONOCIDO,Paper 1.20.1,0,69,0,0,0,0,eternalwasteland.com_25565.png
Nestorcraft.com,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,100,0,0,0,0,Nestorcraft.com.png
mymushroom.ru,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,20,0,0,0,0,
play.skullopia.com,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,20,0,0,0,0,play.skullopia.com.png
mineninja.net,Unknown,Unknown,NO-PREMIUM,XCord 1.7.x - 1.21.x,0,500,0,0,0,0,mineninja.net.png
mc.irismc.it,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.20.4,0,200,0,0,0,0,mc.irismc.it.png
noasaba.com:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.7,0,64,0,0,0,0,noasaba.com_25565.png
seleniumcraft.enxada.host:10061,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,100,0,0,0,0,seleniumcraft.enxada.host_10061.png
RetroCrafters.ddns.net,Unknown,Unknown,DESCONOCIDO,CraftBukkit 1.7.2,0,50,0,0,0,0,RetroCrafters.ddns.net.png
apexsmp.net:25565,Unknown,Unknown,DESCONOCIDO,Paper 1.21.5,0,100,0,0,0,0,apexsmp.net_25565.png
Realmcraft.online,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,20,0,0,0,0,Realmcraft.online.png
mp.cozycraft.gg:25565,Unknown,Unknown,PREMIUM,Velocity 1.7.2-1.21.8,0,500,0,0,0,0,mp.cozycraft.gg_25565.png
magicdreams.sparkedservers.us,Unknown,Unknown,DESCONOCIDO,Spigot 1.16.5,0,20,0,0,0,0,
azuria.lunarflower.site,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,25,0,0,0,0,azuria.lunarflower.site.png
play.stellarismc.net,Unknown,Unknown,DESCONOCIDO,Purpur 1.21.8,0,300,0,0,0,0,play.stellarismc.net.png
play.shaded.gg,Unknown,Unknown,PREMIUM,§4Maintenance,0,500,2,0,0,0,play.shaded.gg.png
insomnia.crismpack.net,Unknown,Unknown,DESCONOCIDO,1.20.1,0,20,0,0,0,0,insomnia.crismpack.net.png
join.pingbros.nl,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,20,0,0,0,0,join.pingbros.nl.png
play.thegamingcrib.net:25565,Unknown,Unknown,PREMIUM,Paper 1.21.10,0,20,2,2,0,2,play.thegamingcrib.net_25565.png
play.newversion.co.il,Unknown,Unknown,DESCONOCIDO,§4תחזוקה,0,2025,2,0,0,0,play.newversion.co.il.png
Play.McLife.Network,Unknown,Unknown,DESCONOCIDO,Offline,0,0,0,0,0,0,
georgypop.secton.org,Unknown,Unknown,DESCONOCIDO,Paper 1.19.4,0,20,0,0,0,0,georgypop.secton.org.png
play.spectracraft.com.au,Unknown,Unknown,DESCONOCIDO,SpectraCraft 1.21.9+,0,1000,0,0,0,0,play.spectracraft.com.au.png
dw20.icrafted.eu,Unknown,Unknown,DESCONOCIDO,1.21.1,0,20,0,0,0,0,dw20.icrafted.eu.png
play.zeptacraft.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,1000,3,0,0,0,play.zeptacraft.net.png
minecraft.hakim.family:25565,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,50,0,0,0,0,
survival.rocks,Unknown,Unknown,DESCONOCIDO,1.21.10,0,0,0,0,0,0,survival.rocks.png
play.cosmiccobblemon.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.1,0,420,0,0,0,0,play.cosmiccobblemon.net.png
174.136.202.24,Unknown,Unknown,DESCONOCIDO,1.12.2,0,20,0,0,0,0,174.136.202.24.png
pvp.ironcladnetwork.us:25555,Unknown,Unknown,PREMIUM,Purpur 1.21.1,0,311,0,0,0,0,pvp.ironcladnetwork.us_25555.png
smp.tekkit.online,Unknown,Unknown,DESCONOCIDO,1.21.1,0,20,0,0,0,0,smp.tekkit.online.png
play.cowtopia.net:25565,Unknown,Unknown,DESCONOCIDO,Paper 1.21.1,0,1,3,3,0,3,play.cowtopia.net_25565.png
mc.awnw.net:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.5,0,0,0,0,0,0,mc.awnw.net_25565.png
valeo-mc.org,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,50,3,3,0,3,valeo-mc.org.png
mc.craftara.net,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,60,0,0,0,0,mc.craftara.net.png
ladycraft.com.br,Unknown,Unknown,NO-PREMIUM,BungeeCord 1.8.x-1.21.x,0,188,0,0,0,0,ladycraft.com.br.png
ArcaneCraft.mc.gg:25654,Unknown,Unknown,DESCONOCIDO,1.21.8,0,9999,0,0,0,0,
mc.vladf4.ro,Unknown,Unknown,NO-PREMIUM,               §2ʟɪᴢᴀʀᴅᴍᴄ.ᴘʟ§r §70§8/§71,0,1,4,4,0,4,mc.vladf4.ro.png
atm9sky.icrafted.eu,Unknown,Unknown,DESCONOCIDO,1.20.1,0,20,0,0,0,0,
connect.malkahservices.ca,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21,0,500,0,0,0,0,connect.malkahservices.ca.png
autominer.superawesome.dk:25565,Unknown,Unknown,PREMIUM,1.8.x-1.21.x (SuperAwesome.dk),0,150,0,0,0,0,autominer.superawesome.dk_25565.png
play.arcanemc.it,Unknown,Unknown,NO-PREMIUM,Velocity 1.7.2-1.21.10,0,2000,0,0,0,0,play.arcanemc.it.png
mc.lyedale.net,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,200,0,0,0,0,mc.lyedale.net.png
mc.bgspectrum.com,Unknown,Unknown,DESCONOCIDO,Paper 1.21.9,0,50,0,0,0,0,mc.bgspectrum.com.png
play.minecast.ca,Unknown,Unknown,DESCONOCIDO,1.20.1,0,20,0,0,0,0,
endossmp.com,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,200,0,0,0,0,endossmp.com.png
play.odyssey-mc.com,Unknown,Unknown,DESCONOCIDO,Paper 1.21,0,20,0,0,0,0,play.odyssey-mc.com.png
BlocktopiaMC.de,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,75,0,0,0,0,BlocktopiaMC.de.png
Visualpvp.com,Unknown,Unknown,NO-PREMIUM,Velocity 1.7.2-1.21.10,0,500,0,0,0,0,Visualpvp.com.png
mc.menacingpvp.com,Unknown,Unknown,DESCONOCIDO,Paper 1.20.2,0,99,0,0,0,0,mc.menacingpvp.com.png
mc.drmackiver.es:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.7,0,1,0,0,0,0,mc.drmackiver.es_25565.png
play.wreckmc.com,Unknown,Unknown,DESCONOCIDO,Paper 1.19.4,0,100,0,0,0,0,play.wreckmc.com.png
MINIPLAYS.de,Unknown,Unknown,DESCONOCIDO,Miniplays Proxy 1.17.x - 1.21.10,0,250,0,0,0,0,MINIPLAYS.de.png
play.fatepvp.com,Unknown,Unknown,PREMIUM,FlameCord 1.7.x-1.21.x,0,800,0,0,0,0,play.fatepvp.com.png
play.hazyrealm.net,Unknown,Unknown,PREMIUM,BungeeCord 1.8.x-1.21.x,0,5000,2,0,0,0,play.hazyrealm.net.png
mcmp.gtpixels.net,Unknown,Unknown,PREMIUM,Velocity 1.7.2-1.21.7,0,100,0,0,0,0,mcmp.gtpixels.net.png
play.survivalledgends.net:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,120,0,0,0,0,play.survivalledgends.net_25565.png
play.bloomcadia.org,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.7,0,250,0,0,0,0,play.bloomcadia.org.png
98.81.135.118,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.1,0,60,0,0,0,0,
mc.gnet.si,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,500,0,0,0,0,
grosslukass.de,Unknown,Unknown,DESCONOCIDO,Paper 1.21,0,9999,0,0,0,0,grosslukass.de.png
skyhaven.net,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,3,0,0,0,0,skyhaven.net.png
play.zaynor.net,Unknown,Unknown,DESCONOCIDO,1.20+,0,1,0,0,0,0,play.zaynor.net.png
play.voidprison.xyz,Unknown,Unknown,PREMIUM,BungeeCord 1.8.x-1.21.x,0,250,0,0,0,0,play.voidprison.xyz.png
play.voidcraftmc.net:25565,Unknown,Unknown,NO-PREMIUM,VoidCraftMC,0,1000,4,4,0,4,play.voidcraftmc.net_25565.png
mc.forteuropa.eu,Unknown,Unknown,DESCONOCIDO,Spigot 1.19.2,0,50,0,0,0,0,
mc.gigacraft.es:25565,Unknown,Unknown,ERROR,Paper 1.21.4,0,100,0,0,0,0,
mc.extremelauncher.net:25565,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,500,0,0,0,0,
play.emutarkov.xyz,Unknown,Unknown,PREMIUM,BungeeCord 1.8.x-1.21.x,0,69420,0,0,0,0,play.emutarkov.xyz.png
celestium.my.pebble.host,Unknown,Unknown,DESCONOCIDO,BungeeCord 1.8.x-1.21.x,0,1,0,0,0,0,celestium.my.pebble.host.png
play.playclan.hu,Unknown,Unknown,DESCONOCIDO,§cMinecraft 1.21.7,0,200,2,2,0,2,play.playclan.hu.png
cockez.minecraft.to,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,10,0,0,0,0,cockez.minecraft.to.png
mc.tierraprometida.top,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,500,0,0,0,0,mc.tierraprometida.top.png
mc.nomaicraft.org,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,20,0,0,0,0,mc.nomaicraft.org.png
getcobalt.org,Unknown,Unknown,DESCONOCIDO,Paper 1.12.2,0,32,0,0,0,0,getcobalt.org.png
play.grindhousemc.nl,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,500,0,0,0,0,
play.tunnelmc.com,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,500,0,0,0,0,
thebluesmp.apexmc.co,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,20,0,0,0,0,thebluesmp.apexmc.co.png
ewe.alien-do.com,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.8,0,100,0,0,0,0,ewe.alien-do.com.png
minecraft.biorez.de:25565,Unknown,Unknown,DESCONOCIDO,1.12.2,0,20,0,0,0,0,minecraft.biorez.de_25565.png
kaka.h4ck.me,Unknown,Unknown,DESCONOCIDO,Paper 1.21.1,0,44,0,0,0,0,kaka.h4ck.me.png
play.emberfall.org,Unknown,Unknown,NO-PREMIUM,Alchemist Network | Requires 1.8 - 1.21.3,0,2000,0,0,0,0,play.emberfall.org.png
play.sentinelmc.net,Unknown,Unknown,DESCONOCIDO,Offline,0,0,0,0,0,0,
onemainworld.org,Unknown,Unknown,DESCONOCIDO,1.21.1,0,5,0,0,0,0,onemainworld.org.png
mc.yourdan.uk,Unknown,Unknown,DESCONOCIDO,Spigot 1.21.1,0,20,0,0,0,0,mc.yourdan.uk.png
mc.playagora.net:25588,Unknown,Unknown,DESCONOCIDO,1.16.5,0,4,0,0,0,0,
129.159.253.87,Unknown,Unknown,NO-PREMIUM,Paper 1.21.1,0,100,0,0,0,0,
onicraft.oniclangaming.com,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,100,0,0,0,0,onicraft.oniclangaming.com.png
play.pandorasblocks.net,Unknown,Unknown,DESCONOCIDO,1.21.5,0,9999,0,0,0,0,
WheatField.MC.GG,Unknown,Unknown,DESCONOCIDO,Paper 1.21.1,0,200,0,0,0,0,WheatField.MC.GG.png
play.misthaven.gg,Unknown,Unknown,DESCONOCIDO,1.18.2,0,20,0,0,0,0,
devcreative.net,Unknown,Unknown,DESCONOCIDO,Paper 1.21.10,0,80,0,0,0,0,devcreative.net.png
N1P9W.enderman.cloud,Unknown,Unknown,NO-PREMIUM,Paper 1.17.1,0,11,0,0,0,0,N1P9W.enderman.cloud.png
towerdefense.xyz,Unknown,Unknown,PREMIUM,Velocity 1.7.2-1.21.9,0,45,0,0,0,0,towerdefense.xyz.png
mc.rebornclouds.gr,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,69,0,0,0,0,mc.rebornclouds.gr.png
craftoria.tmw.gg,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.4,0,20,0,0,0,0,craftoria.tmw.gg.png
play.minesy.net:25565,Unknown,Unknown,DESCONOCIDO,Offline,0,0,0,0,0,0,play.minesy.net_25565.png
game.chorata.net:25565,Unknown,Unknown,DESCONOCIDO,Spigot 1.21,0,100,0,0,0,0,
atm10.tmw.gg,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.4,0,20,0,0,0,0,atm10.tmw.gg.png
atm9tts.tmw.gg,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.4,0,20,0,0,0,0,atm9tts.tmw.gg.png
atm9.tmw.gg,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.4,0,20,0,0,0,0,atm9.tmw.gg.png
interbellum.xyz,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.10,0,500,0,0,0,0,
minecraft.agacli.tr:25568,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,31,0,0,0,0,
play.skyblock.ro,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,2000,0,0,0,0,play.skyblock.ro.png
warcraftsmp.online,Unknown,Unknown,DESCONOCIDO,1.20.1,0,20,0,0,0,0,warcraftsmp.online.png
play.tetrabear.xyz:25581,Unknown,Unknown,DESCONOCIDO,Purpur 1.21.4,0,20,0,0,0,0,play.tetrabear.xyz_25581.png
play.diddscraft.com:25565,Unknown,Unknown,DESCONOCIDO,1.21.8,0,20,0,0,0,0,
pyrakia.com:25565,Unknown,Unknown,PREMIUM,BungeeCord 1.8.x-1.21.x,0,500,0,0,0,0,pyrakia.com_25565.png
laccraft.space,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,50,0,0,0,0,laccraft.space.png
play.pokexplore.com:25565,Unknown,Unknown,DESCONOCIDO,1.21.1,0,30,0,0,0,0,play.pokexplore.com_25565.png
play.tradevill.fun,Unknown,Unknown,DESCONOCIDO,forge arclight 1.16.5,0,20,0,0,0,0,play.tradevill.fun.png
pokedash.serverminer.com,Unknown,Unknown,DESCONOCIDO,fabric arclight/FeudalKings 1.21.1,0,100,0,0,0,0,
ca1.servers4gamers.com:26001,Unknown,Unknown,DESCONOCIDO,Spigot 1.21.8,0,20,0,0,0,0,
mc.suitnetwork.org,Unknown,Unknown,PREMIUM,Paper 1.21.8,0,50,0,0,0,0,mc.suitnetwork.org.png
ozel.gold,Unknown,Unknown,DESCONOCIDO,Ozel.Gold 1.21.4,0,1,0,0,0,0,ozel.gold.png
mc-atm.online:25565,Unknown,Unknown,DESCONOCIDO,1.21.1,0,20,0,0,0,0,mc-atm.online_25565.png
mc.jahcraft.cc,Unknown,Unknown,PREMIUM,Velocity 1.7.2-1.21.4,0,1,0,0,0,0,mc.jahcraft.cc.png
moon-fall.net,Unknown,Unknown,DESCONOCIDO,1.21.1,0,20,0,0,0,0,
play.libertymc.net,Unknown,Unknown,DESCONOCIDO,1.21.10,0,20,0,0,0,0,play.libertymc.net.png
play.tortugamc.org,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,60,0,0,0,0,play.tortugamc.org.png
play.sinistersmp.org,Unknown,Unknown,DESCONOCIDO,1.20.1,0,20,0,0,0,0,play.sinistersmp.org.png
hsmeylls.minesr.com,Unknown,Unknown,DESCONOCIDO,1.20.1,0,30,0,0,0,0,hsmeylls.minesr.com.png
play.horizon-realms.com,Unknown,Unknown,DESCONOCIDO,Paper 1.20.4,0,15,0,0,0,0,play.horizon-realms.com.png
srv1.pizdec.pro:30969,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,100,0,0,0,0,
mc.yaseria.de,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.4,0,3771,0,0,0,0,mc.yaseria.de.png
play.whynotsurvive.fr:25568,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,100,0,0,0,0,play.whynotsurvive.fr_25568.png
play.undisturbed.top,Unknown,Unknown,ERROR,Offline,0,0,0,0,0,0,
mc.xfuryus.com,Unknown,Unknown,DESCONOCIDO,Purpur 1.21.10,0,20,0,0,0,0,
play.nekosunevr.co.uk:25565,Unknown,Unknown,DESCONOCIDO,§aJoin here ->                                                     §fPlayers: §a0/1000,0,1000,0,0,0,0,play.nekosunevr.co.uk_25565.png
theseven.fr,Unknown,Unknown,DESCONOCIDO,Paper 1.21.4,0,20,0,0,0,0,theseven.fr.png
amethyst-empire.net,Unknown,Unknown,PREMIUM,Velocity 1.7.2-1.21.9,0,50,0,0,0,0,amethyst-empire.net.png
147.79.78.227,Unknown,Unknown,DESCONOCIDO,Paper 1.21.8,0,10,0,0,0,0,
endho.tel,Unknown,Unknown,DESCONOCIDO,XCord 1.7.x - 1.21.x,0,696,0,0,0,0,endho.tel.png
vanillamc.apexmc.co:25696,Unknown,Unknown,DESCONOCIDO,Velocity 1.7.2-1.21.4,0,200,0,0,0,0,vanillamc.apexmc.co_25696.png
